split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6676457055748266,0.6889571709091382,0.6057251626256653,0.34922218527140375,0.8623609005878221,0.7173979049643237,0.34922218527140375,0.46976663270124513,0.24650309824132863
