split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6760782029640933,0.69076149166803,0.6012344766410408,0.32054835014595573,0.882065880439203,0.7311420143278551,0.32054835014595573,0.44569461570078095,0.2448509040047649
