split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6720605278640461,0.6968267124861512,0.611324659964518,0.6818904038724458,0.5407223926947392,0.5976616899310166,0.6818904038724458,0.6370037970314119,0.22486652778555286
