Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,666.7453718837351,0.6677130615256103,0.5742498225192698,0.7686719213348822,0.7858862080053045,0.7239395262092774,0.7146899606299213,1.3171552112813489e-05
2,652.3328175786883,0.5351303013160899,0.5065002330723084,0.8510151584332195,0.8531876305271731,0.7656045025601963,0.7728428477690289,3.7181318111335025e-05
3,661.4449038933963,0.4870625817643598,0.46845285295266803,0.8769292830520434,0.8785828082869893,0.8000650591631765,0.7983513779527559,6.685401382590222e-05
4,653.4272020086646,0.4594990417471367,0.4440400613339867,0.8975647012936676,0.8966597220360495,0.8114504771032126,0.8144274934383202,9.085027779510635e-05
5,651.9183438904583,0.4250881153668089,0.4231911038202564,0.9115757647691798,0.9097692105843047,0.8276120646558907,0.8302985564304461,9.999999981520044e-05
6,427.7563646696508,0.6581148036100246,0.5347614151442771,0.9145332416189023,0.9109975178078024,0.6432805786697123,0.7310121391076115,9.99978044125067e-05
7,389.5178954079747,0.6276130979811704,0.5079305371039808,0.9152431318349122,0.9101820739593237,0.6817656332107199,0.7516404199475065,9.999129822597492e-05
8,385.2405247595161,0.6173233053198567,0.5110022387323104,0.9146747740513159,0.9063743663039978,0.6820864067439409,0.7525426509186351,9.998048181656724e-05
9,397.637818146497,0.6048667019716015,0.528473491587351,0.9172801222105414,0.9104366775255499,0.6608218588640276,0.7413877952755905,9.996535611687241e-05
10,393.2036853842437,0.6019380594845172,0.5006109669687241,0.9152390660925405,0.9077753401623865,0.7015782664941785,0.7634924540682415,9.994592243102535e-05
11,386.1527550853789,0.5811312314536836,0.5271668615616526,0.9162920533307436,0.9079366239582591,0.6612530250067222,0.7416748687664042,9.992218243459473e-05
12,395.9007000233978,0.5667259359249363,0.5112383967935257,0.9183311270812986,0.9120789144242939,0.6931776723823422,0.7585711942257218,9.989413817443845e-05
13,407.4580097235739,0.5673113768851316,0.471380836147023,0.9196652150722068,0.9109661712721026,0.744005956813105,0.7885088582677166,9.986179206852725e-05
14,415.61460719257593,0.5396159950781751,0.46433555190097003,0.9218431137426487,0.9156124820095474,0.7592330584963654,0.797613188976378,9.982514690573613e-05
15,380.93044674396515,0.5278637955586115,0.4788865276521898,0.9213265506263786,0.9143114981844473,0.7392346887800979,0.7859251968503937,9.978420584560401e-05
16,422.9257105011493,0.5387372250358263,0.4819017282230022,0.9201502889787002,0.9126217049683167,0.7376623376623377,0.7846128608923885,9.973897241806121e-05
17,411.48622030206025,0.5160322995097549,0.46640802078985477,0.9239396643632046,0.9174838960914984,0.7503335145017046,0.7927739501312336,9.968945052312515e-05
18,394.1765904594213,0.49794573888734533,0.47641910041567537,0.9230861318030467,0.9142727211843885,0.7543324143363529,0.7953576115485564,9.963564443056412e-05
19,400.0726174041629,0.5124191192013247,0.4808471925810879,0.9255032876954781,0.919724391328416,0.7603321934538348,0.7988024934383202,9.957755877952903e-05
